kategori,baslik,link,icerik
spor,Galatasaray'dan Victor Osimhen açıklaması!,https://www.haberturk.com/galatasaray-dan-victor-osimhen-aciklamasi-3793772-spor,"Galatasaray Yönetim Kurulu Genel Sekreteri Eray Yazgan, Yenikapı Miting Alanı'nda düzenlenen şampiyonluk kutlamaları etkinliklerinde basın mensuplarına açıklamalarda bulundu. Şampiyonlar Ligi festivali düzenlediklerini belirten Yazgan, ""Galatasaray'da belki de bir ilk olarak yapıyoruz. Hem 5. yıldızımızı hem 25. şampiyonluğumuza yakışır bir organizasyon olsun istedik. Bunun karşılığını gördüğümüzü düşünüyorum. Gerçekten inanılmaz bir ilgi var. Sabahtan beri 60 bin civarı taraftarımız alana geldi. Şu anda da 30-35 bin civarı taraftarımız Göztepe - Galatasaray maçını izliyor"" ifadelerini kullandı."
spor,Stanimir Stoilov: Bireysel kalite farkından bahsedebiliriz,https://www.haberturk.com/stanimir-stoilov-bireysel-kalite-farkindan-bahsedebiliriz-3793780-spor,"Trendyol Süper Lig'in 37. haftasında Galatasaray'a 2-0 yenilen Göztepe'nin teknik direktörü Stanimir Stoilov, karşılaşmayı değerlendirdi."
spor,Dries Mertens'ten ayrılık sinyali,https://www.haberturk.com/dries-mertens-ten-ayrilik-sinyali-3793775-spor,"Trendyol Süper Lig'in 37. haftasında Göztepe'yi 2-0 mağlup eden Galatasaray'ın tecrübeli oyuncusu Dries Mertens, geleceğine dair açıklamalarda bulundu."
spor,Gaziantep FK: 2 - Kasımpaşa: 2 | MAÇ SONUCU,https://www.haberturk.com/gaziantep-fk-2-kasimpasa-2-mac-sonucu-3793770-spor,"Trendyol Süper Lig'in 37. haftasında Kasımpaşa, deplasmanda Gaziantep FK'ya konuk oldu. Gaziantep Büyükşehir Stadyumu'nda oynanan müsabaka 2-2 berabere bitti. Ev sahibini 2-0 öne geçiren golleri 24'te penaltıdan Alexandru Maxim ve 45. dakikada Badou Ndiaye atarken, Kasımpaşa'ya beraberliği getiren golleri ise 51'de Mamadou Fall ile 68. dakikada Nuno Da Costa kaydetti. Bu sonucun ardından Kasımpaşa puanını 47'ye, Gaziantep FK ise 44'e yükseltti. Trendyol Süper Lig'in bir sonraki ve son haftasında Lacivert Beyazlılar, Göztepe'yi ağırlayacak. Gaziantep FK, Adana Demirspor'a konuk olacak."
spor,Kaan Ayhan: Böylesi gol daha etkileyici oldu!,https://www.haberturk.com/kaan-ayhan-boylesi-gol-daha-etkileyici-oldu-3793773-spor,"Trendyol Süper Lig'in 37. haftasında deplasmanda Göztepe'yi 2-0 mağlup eden Galatasaray'da Kaan Ayhan, galibiyetin ardından konuştu."
spor,Real Madrid: 2 - Real Sociedad: 0 | MAÇ SONUCU,https://www.haberturk.com/real-madrid-2-real-sociedad-0-mac-sonucu-3793760-spor,"İspanya LaLiga'nın 38. ve son haftasında Real Madrid, evinde Real Sociedad'ı ağırladı. Santiago Bernabeu'da oynanan müsabakayı kazanan 2-0'lık skorla Real Madrid oldu. Real Madrid'e galibiyeti getiren golleri 38 ve 83. dakikada Kaylian Mbappe kaydetti. 26 yaşındaki Fransız yıldız Mbappe, 34 lig maçında 31 gol kaydederek sezonu noktaladı."
spor,"Sunderland, 8 yıl sonra Premier Lig'de",https://www.haberturk.com/sunderland-8-yil-sonra-premier-lig-de-3793762-spor,"İngiltere Championship Yükselme Play-off finalinde Sheffield United ile Sunderland karşı karşıya geldi. Wembley'de oynanan müsabakayı kazanan 2-1'lik skorla Sunderland oldu. Sheffield, 25. dakikada Tyrese Campbell ile 1-0 öne geçti ve ilk yarı 1-0 Sheffield üstünlüğü ile tamamlandı. Sunderland, 76. dakikada Eliezer Mayenda Dossou ile 1-1'lik eşitliği buldu. Sunderland, 90+5. dakikada Thomas Watson ile maçı 2-1 kazandı. Bu sonucun ardından Sunderland, Premier Lig'e yükseldi. Sunderland, Leeds United ve Burnley'in ardından Premier Lig'e yükselen üçüncü takım oldu. Sunderland, 2016-2017 sezonunun ardından ilk kez Premier Lig'de mücadele edecek."
spor,Burak Yılmaz: Maçın skorundan değil ama oyundan memnunum,https://www.haberturk.com/burak-yilmaz-macin-skorundan-degil-ama-oyundan-memnunum-3793784-spor,"Kasımpaşa, Trendyol Süper Lig'in 37. haftasında konuk olduğu Gaziantep Futbol Kulübü ile 2-2 berabere kaldı. Bu sonuçla Gaziantep FK puanını 44'e yükseltirken, Kasımpaşa ise puanını 47'ye yükseltti."
spor,Kürşat Daloğlu: İkinci yarıdaki oyunda sorumlu ve hatalı olan benim,https://www.haberturk.com/kursat-daloglu-ikinci-yaridaki-oyunda-sorumlu-ve-hatali-olan-benim-3793783-spor,"Gaziantep Futbol Kulübü, Trendyol Süper Lig'in 37. haftasında konuk ettiği Kasımpaşa ile 2-2 berabere kaldı. Bu sonuçla Gaziantep FK puanını 44'e yükseltirken, Kasımpaşa ise puanını 47'ye yükseltti."
spor,Eyüpspor: 2 - Antalyaspor: 1 | MAÇ SONUCU,https://www.haberturk.com/eyupspor-2-antalyaspor-1-mac-sonucu-3793732-spor,Trendyol Süper Lig'in 37. hafta karşılaşmasında ikas Eyüpspor ile Onvo Antalyaspor kozlarını paylaştı. Mücadele ev sahibi ekibin 2-1 üstünlüğüyle sonuçlandı. Eyüpspor'a galibiyeti getiren golleri 40. dakikada Mame Thiam ve 42'de Prince Ampem kaydetti. Konuk takımın tek golü ise 89. dakikada Adolfo Gaich'ten geldi. Bu sonucun ardından Eyüpspor 5 maç sonra kazandı ve 53 puana yükseldi. 3 maçtır kazanamayan Antalyaspor ise 44 puanda kaldı.
spor,Emre Belözoğlu: Bu takımın ayağa kalkması için en az 13-14 milyon Avroya ihtiyacı var,https://www.haberturk.com/emre-belozoglu-bu-takimin-ayaga-kalkmasi-icin-en-az-13-14-milyon-avroya-ihtiyaci-var-3793765-spor,"Trendyol Süper Lig’in 37. haftasında Antalyaspor, deplasmanda karşılaştığı Eyüpspor’a 2-1 mağlup oldu."
spor,Eyüpspor'dan Arda Turan'a veda,https://www.haberturk.com/eyupspor-dan-arda-turan-a-veda-3793752-spor,"Trendyol Süper Lig'in 36. haftasında Antalyaspor'u 2-1 mağlup eden Eyüpspor'un asbaşkanı Fatih Kulaksız, teknik direktör Arda Turan'ın geleceğiyle ilgili konuştu."
spor,"Fenerbahçe Beko, Avrupa'da ikinci şampiyonluk için parkeye çıkacak",https://www.haberturk.com/fenerbahce-beko-monaco-maci-saat-kacta-hangi-kanalda-3793632-spor,"Basketbol THY Avrupa Ligi Dörtlü Final organizasyonunun finalinde Fenerbahçe Beko, yarın Fransa'yı temsil eden Monaco'yla karşılaşacak. Birleşik Arap Emirlikleri'nin başkenti Abu Dabi'deki Etihad Arena'da oynanacak final müsabakası TSİ 20.00'de başlayacak. Dörtlü Final'in ilk maçlarında her iki takım da Yunan ekiplerini saf dışı bıraktı. Fenerbahçe Beko, Ergin Ataman'ın çalıştırdığı Panathinaikos AKTOR'u 82-76, Monaco ise normal sezonun lideri Olympiakos'u 78-68 yenerek final bileti aldı. Başantrenör Saras Jasikevicius'un yönetimindeki sarı-lacivertliler, tarihindeki 4. final müsabakasına çıkacak. Kupayı 2017'de İstanbul'daki Dörtlü Final'de müzesine götüren Fenerbahçe Beko, 8 yıl sonra ikinci Avrupa zaferini yaşamak istiyor. Avrupa Ligi'nde 7. kez Dörtlü Final tecrübesi yaşayan sarı-lacivertliler, 2017'nin dışında 2016 ve 2018'de de final oynadı. Fenerbahçe, 2016'de CSKA Moskova'ya, 2018'de ise Real Madrid'e kaybetmişti. Monaco'nun ilk finali Fransa'yı temsil eden Monaco, tarihinde ilk kez Avrupa Ligi finali oynayacak. Daha önce 2022-2023 sezonunda Dörtlü Final oynayan kırmızı-beyazlı ekip, o organizasyonda 3. olmuştu. Sezonu 21 galibiyet 13 yenilgiyle tamamlayan kırmızı-beyazlılar, play-off'ta İspanya ekibi Barcelona'yı 3-2'yle geçmişti. Dörtlü Final'de de Olympiakos'u saf dışı bıraktı. Kırmızı-beyazlı ekip 2020-2021 sezonunda Avrupa Kupası'nı kazanmıştı. JASIKEVICIUS ŞANSSIZLIĞINI KIRDI Fenerbahçe Beko Başantrenörü Saras Jasikevicius, Final Four organizasyonlarındaki şansızlığını yendi. Kariyerinde üst üste 5, toplamda da 6. kez Final Four'da yer alan Litvanyalı başantrenör, 2. kez finale kaldı. Daha önce sadece 2021'de Barcelona'yla finale yükselen Jasikevicius, Final Four'daki diğer 4 yarı final maçını kaybetmişti. 49 yaşındaki başantrenör, Panathinaikos AKTOR Başantrenörü Ergin Ataman'a karşı Final Four organizasyonlarında ilk kez galip geldi. İki başantrenör arasındaki rekabette daha önce oynanan iki karşılaşmada da Ataman'ın takımları galip gelmişti. Monaco'nun en büyük hücum gücü ABD'li yıldızı Mike James, THY Avrupa Ligi'ndeki kupa hasretini sonlandırmak istiyor. Daha önce CSKA Moskova, Baskonia ve Monaco'yla birer kez Dörtlü Final oynayan 2024 yılının MVP'si, 4. kez yer aldığı bu organizasyonda daha önce kupa sevinci yaşayamadı. Mike James, bu sezon 40 maçın tamamına ilk 5'te başlarken, yarı finalde Olympiakos karşısında 17 sayı, 7 asist ve 7 ribaundla maçın MVP'si oldu. Vassilis Spanoulis yönetimindeki Monaco'nun kadrosuna Nick Calathes, Elie Okobo, Jordan Loyd, Daniel Theis gibi önemli yıldızlar da yer alıyor. Monaco'nun kadrosunda şu isimler bulunuyor: Oyun kurucu: Elie Okobo, Jordan Loyd, Terry Tarper, Matthew Strazel, Nick Calathes, Mike James Forvet: Jaron Blossomgame, Alpha Diallo, Juhann Begarin, Vitto Brown Pivot: Georgios Papagiannis, Daniel Theis, Petr Cornelie, Mam Jaiteh, Donatas Matiejunas."
spor,Güle güle Caleb Ewan,https://www.haberturk.com/caleb-ewan-bisikleti-birakti-3788999-spor,"Cumhurbaşkanlığı Türkiye Bisiklet Turu’nun hafızalarımıza kazınan en özel karelerinden birinde Avustralyalı sprinter Caleb Ewan yer alıyor. 2022’deki turun 57. Alay Şehitliği’nde biten 201.5 kilometrelik Edremit-Eceabat etabını kazanan Ewan, podyumdan sonra soluğu atalarının mezarlarında almıştı. Bölgenin tarihi değerinin farkında olan sporcu, bunun etap galibiyeti için önemli bir motivasyon olduğunu belirterek ziyaretinden duyduğu mutluluğu dile getirmişti.Kazandığı etabı Çanakkale'de hayatını kaybeden Avustralyalı askerlere adadığını aktaran Ewan, ""Günümüzde Avustralya, Yeni Zelanda ve Türkiye arasında ilişkiler çok iyi. Ülkelerimiz arasında artık barış var” sözleriyle de dünden bugüne konuyu getirmiş ve Türkiye’de iyi karşılandığını da belirtmeden geçmemişti. O yıl ülkemizde 2 etap kazanan Caleb Ewan’ın Türkiye’ye ilk gelişi de değildi. 2019’da da tekeri Türkiye topraklarına değen Avustralyalı, yine 2 etap kazanmıştı. Sporcunun kariyerindeki 65 zaferin 4’ü Türkiye’deydi yani. Cumhurbaşkanlığı Türkiye Bisiklet Turu’nun 60 yıllık tarihinde de en çok etap kazanan ilk 10 ismi arasında yer alıyordu aynı zamanda."
spor,Bereketli tur,https://www.haberturk.com/60-cumhurbaskanligi-turkiye-bisiklet-turunun-ardindan-3788410-spor,"Bereketin sözlük anlamlarından biri olan yağmuru Türkiye’deki bisiklet turları ile birlikte anıyoruz birkaç yıldır. Cumhurbaşkanlığı Türkiye Bisiklet Turu’nun İstanbul durağı son yıllarda yağmurdan epey nasibini almış ve nötralize edilen final etaplarını izletmişti. Yani bisikletçiler yine pedal çevirmiş ama yarışmak yerine finişe toplu şekilde gelerek önceki etaplarda şekillenen sıralamalarını korumuştu. 1995’ten sonra yine Antalya’da başlayıp İzmir’de bitecek 8 günlük turumuz bize yağmur sürprizinin yaşanmayacağını düşündürmüştü. Ancak bereket, güneyimizde de bisikletçileri yakaladı. Üstelik turun en zorlu etabında. Marmaris’ten Akyaka’ya uzanan 115 kilometrelik bu etapta Sakar geçidini aştıktan sonra deniz seviyesine inen bisikletçileri 9 kilometrelik Kıran tırmanışı bekliyordu. Ortalama eğimi yüzde 10’a yakın olan ve 900 metre irtifa kazanılan bu tırmanış, adının hakkını veren cinstendi. Genel klasman için iddiası olan zirveye önce varmalıydı. Ancak etaplar belli olduğunda fazla hesaba katılmayan yağmur, tüm yol boyunca sporcuları zorladı. Gökova Körfezi’ne doğru tehlikeli virajlarda temposunu düşüren pelotonda kazalar yine de kaçınılmaz oldu."
spor,Efeler Yolu Ultra Trail’de ilk gün sona erdi,https://www.haberturk.com/efeler-yolu-ultra-trailde-ilk-gun-sona-erdi-3793774-spor,"Birbirinden güzel parkur seçenekleri ile katılımcılara unutamayacakları bir yarış deneyimi sunan Efeler Yolu Ultra Trail, her seviyeden sporcuya ev sahipliği yapıyor. Koşu tutkunlarının vazgeçemeyeceği adresler arasında yer alacak Efeler Yolu Ultra Trail, İzmir Valiliği koordinasyonunda, Argeus Travel & Events tarafından; Atletizm Federasyonu ve M1G Arama Kurtarma destekleri, PT Academy, Züber ve Mecanik sponsorluğunda düzenleniyor. Doğal, tarihi, kültürel ve arkeolojik birçok zenginliği içinde barındıran Efeler Yolu Ultra Trail’de 80K’lık parkurda sporcular, 3 bin 600 metrenin üzerinde, 50K’da 2 bin 700 metrenin üzerinde, 30K’lık parkurda bin 300 metrenin üzerinde tırmanışın ardından başlama noktası olan Birgi’de finişi gördüler."
spor,Kadınlar Şampiyonlar Ligi Şampiyonu Arsenal,https://www.haberturk.com/kadinlar-sampiyonlar-ligi-sampiyonu-arsenal-3793789-spor,"Arsenal, UEFA Kadınlar Şampiyonlar Ligi finalinde Barcelona'yı 1-0 mağlup ederek zafere ulaştı. Lisbon'daki Jose Alvalade Stadyumu'nda oynanan finalde Arsenal'in Norveçli orta saha oyuncusu Frida Leonhardsen Maanum'un kaydettiği gol 22. dakikada VAR'dan gelen ofsayt kararıyla iptal edildi. 67. dakikada oyuna giren Arsenal'in İsveçli forveti Stina Blackstenius 74. dakikada İngiliz ekibine şampiyonluğu getiren golü attı. Arsenal, 2007'de ilk kez kaldırdığı kupayı 2. kez kazandı."
spor,Metehan Baltacı: Taraftarlarımızı Yenikapı'ya bekliyoruz,https://www.haberturk.com/metehan-baltaci-taraftarlarimizi-yenikapi-ya-bekliyoruz-3793791-spor,"Trendyol Süper Lig'in 37. haftasında Göztepe'yi 2-0 mağlup eden Galatasaray'ın oyuncularından Metehan Baltacı, açıklamalarda bulundu."
spor,Formula 1 Monaco GP'de pole pozisyonu Lando Norris'in!,https://www.haberturk.com/formula-1-monaco-gp-de-pole-pozisyonu-lando-norris-in-3793759-spor,"Circuit de Monaco olarak da bilinen 3,3 kilometrelik Monte Carlo Pisti'nde 78 tur üzerinden düzenlenen yarışta Norris 1 dakika 09.954 saniyelik derecesiyle ilk cebe yerleşti. Britanyalı sürücü, bu sezon 2. kez pole pozisyonunun sahibi oldu. Verstappen'in 0.109 saniye arkasındaki Monakolu Charles Leclerc (Ferrari) ikinci, 0.175 saniye gerisinde Avustralyalı Oscar Piastri (McLaren) ise üçüncü sırayı aldı. Monako Grand Prix'si yarın TSİ 16.00'da başlayacak."
spor,MKE Ankaragücü'nün yeni başkanı Gazi Ercüment Tekin oldu!,https://www.haberturk.com/mke-ankaragucu-nun-yeni-baskani-gazi-ercument-tekin-oldu-3793734-spor,"Kuzey Ankara Kültür ve Kongre Merkezi'nde çoğunluk aranmaksızın gerçekleştirilen genel kurula Gazi Ercüment Tekin tek aday olarak girdi. Şerafettin Demir başkanlığında oluşturulan divan kurulunun ardından genel kurul çalışmalarına başladı. Bilanço, gelir ve gider hesapları, yönetim kurulu ile denetim kurulu ve raporları oylandı. Bu maddeler, delegelerce kabul edilmedi. Genel kurulda gündem maddelerinin oylanmasının ardından seçime geçilirken, Gazi Ercüment Tekin, 308 delegenin oyunu alarak başkan oldu. Gazi Ercüment Tekin, genel kurulun ardından yaptığı konuşmada, başkanlığa seçildiği için mutlu olduğunu ifade etti. MKE Ankaragücü taraftarının kulübüne sahip çıktığını belirten Tekin, ""MKE Ankaragücü taraftarı kulübünü almıştır. Artık Ankaragücü bizimdir, hepimizindir. Hep beraber olalım. Bu şehri ayağa kaldırmakla mükellefiz. Bir kişiyle değil, hep beraber başaracağız. Bu şehrin ayağa kalkması için bizim ayağa kalmamız lazım. Atkılılar kulübüne sahip çıkmıştır. İnşallah önümüzdeki günler hepimize hayırlı olsun. Ankaragücü yaşasın."" diye konuştu."
saglik,Visseral yağlanma kalp krizi nedeni!,https://www.haberturk.com/visseral-yaglanma-kalp-krizi-nedeni-haberler-3790620,"Deri altındaki yağdan farklı olarak iç organların çevresinde biriken ve metabolik olarak aktif bir yağ türü olan visseral yağ, görünmeyen ancak son derece tehlikeli bir sağlık tehdidi oluşturuyor. Endokrinoloji ve Metabolizma Hastalıkları Uzmanı Prof. Dr. Berçem Ayçiçek, ""Karaciğer, bağırsaklar, pankreas ve böbrekler gibi hayati organları çevreleyen bu yağ dokusu, vücutta iltihaplanmayı artırarak hormon dengesini ve insülin metabolizmasını olumsuz etkileyebiliyor. Yüksek kalorili beslenme, hareketsizlik, kronik stres ve hormonal değişimler, visseral yağlanmayı artıran başlıca faktörler arasında sayılıyor"" dedi. Prof. Dr. Ayçiçek, visseral yağların karaciğer, bağırsaklar, pankreas ve böbrekler gibi hayati organların çevresinde biriktiğine dikkat çekerek, ""Bu yağ dokusu, vücutta iltihaplanmayı artırarak hormon dengesini ve insülin metabolizmasını bozabiliyor"" dedi. Yüksek kalorili beslenme, hareketsizlik, stres ve hormonal değişimlerin visseral yağlanmayı tetikleyen başlıca etkenler arasında yer aldığını belirtti. Visseral yağın sağlık üzerindeki etkilerine dair bilimsel çalışmalara da değinen Prof. Dr. Ayçiçek, “İnsülin sinyal yollarını bozarak Tip 2 diyabet riskini artırıyor. Aynı zamanda damar sertliğini tetikleyerek kalp krizi ve inme riskini yükseltiyor. Bazı inflamatuar proteinler aracılığıyla kolon, meme ve pankreas kanseri gibi hastalıkların gelişimine de zemin hazırlıyor” ifadelerini kullandı."
saglik,"İstanbul'da geliştirilen ve dünyada ilk olacak üç yerli ilaçta, insan denemeleri başlıyor",https://www.haberturk.com/istanbul-da-gelistirilen-ve-dunyada-ilk-olacak-uc-yerli-ilacta-insan-denemeleri-basliyor-haberler-3790536,"Yeni ilaçların uluslararası patentleri alındı ve alanında dünyanın en etkili bilim yayınlarında araştırma makaleleri de yer aldı. Türkiye'de ilk kez sistem biyolojisi ve yapay zekâ temelli yöntemlerle geliştirilen bu üç yeni ilaç adayı, İstanbul Ataşehir'de kurulan Trustlife laboratuvarlarında geliştirildi. Trustlife, bunlar dışında 10 farklı hastalıkta daha ilaç geliştirme projeleri yürütüyor. İngiltere'deki Kings College London ve İsveç'teki dünyaca ünlü Karolinska Enstitüsü'nde araştırma laboratuvarları bulunan ve aynı zamanda İsveç Kraliyet Teknoloji Enstitüsü'nün İnsan Protein Atlas Programı'nda Eş Proje Yürütücüsü olan Prof. Dr. Adil Mardinoğlu ile Cumhurbaşkanlığı Sağlık Politikaları Kurulu üyesi ve Atatürk Üniversitesi Tıp Fakültesi Tıbbi Biyoloji Anabilim Dalı'ndan Prof. Dr. Hasan Türkez, önümüzdeki aylarda ilk insan denemelerine başlanacak ilaçların, dünya pazarı için de ilk olduğunu kaydetti. İkisi de devlet parasız yatılı okullarında okuyan ve 'bu ülkeye borcumuzdu' dedikleri yerli ilaç hayallerinde sonuca çok yaklaştıklarını kaydeden Prof. Dr. Hasan Türkez, “Adil Hoca da ben de ikimiz de devlet parasız yatılı okullarında okuduk. Devletin sağladığı bu olanakları hiçbir zaman unutmadık. Hayalimiz, Anadolu topraklarından çıkmış olan bir fikrin, insanlığa hizmet edecek bir ilaca dönüşmesiydi. Bugün bu hayale çok yaklaştık. Önümüzdeki 3-4 yıl içerisinde bu süreci tamamlayabilirsek, küresel markette Türkiye emekli ve Türkiye adresli küresel bir ilacı raflarda görebileceğiz"" dedi."
